url,label
https://drive.google.com/uc?export=view&id=1dR9XWpS2bo0VmW2uP6jMCPsedGhHGOiD,Dresses
https://drive.google.com/uc?export=view&id=1EyU3jaT7FlUC42aplU5eTS_cb2arsy-K,Dresses
https://drive.google.com/uc?export=view&id=10qQCocUyW7b_nY4_miIxOv7vLOZlpp3r,Dresses
https://drive.google.com/uc?export=view&id=1ARIS0oiWY9boUD8-9D6IBt1fnqzJvi6-,Dresses
https://drive.google.com/uc?export=view&id=1TFvSwfv9BwlyBUrHUphdqY_M7iiUv_yz,Dresses
https://drive.google.com/uc?export=view&id=1Bymax8jwKt9d5qG5CdITqtnc23dpEMpC,Dresses
https://drive.google.com/uc?export=view&id=1LlHrP61Pll56N1XW7Nof2pfb1glQNZUb,Dresses
https://drive.google.com/uc?export=view&id=1IvK2hDhHvFo8ZfmjwS8uc9_b996pzj11,Dresses
https://drive.google.com/uc?export=view&id=19FnyrgXwSXcFup00RXks3-qiZz7VSL75,Dresses
https://drive.google.com/uc?export=view&id=1oHsjV74VI-gDV_-6NN50HHr4Yn_nE0mH,Dresses
https://drive.google.com/uc?export=view&id=1AYR-9EHUJBqJesK_TcHYFF8_vSV5xTtd,Dresses
https://drive.google.com/uc?export=view&id=1mmvNDp-HgUOca_2Nldr9OwMa_L-UMvWa,Dresses
https://drive.google.com/uc?export=view&id=1sPnXM2m7pjrSaP_c8QqzHiTrT27qdBJj,Dresses
https://drive.google.com/uc?export=view&id=1Lk0kPXUujhqqE2Yq-pGKl3nugoSVm6Dq,Dresses
https://drive.google.com/uc?export=view&id=1RAKJE2HMW8LHbdPmyY3wQkVDQXIt1jek,Dresses
https://drive.google.com/uc?export=view&id=1rSeSnbfU5ZOjFlrWKV35TWQpcxdwSIoe,Dresses
https://drive.google.com/uc?export=view&id=1RPzPB_5tiMBiqs5xzBl6jW8kVZ1FkF9T,Dresses
https://drive.google.com/uc?export=view&id=14TYwX-65sx58yZA6AtU2aLHptqGhnssx,Dresses
https://drive.google.com/uc?export=view&id=1r-JINHi4C5xEw4u8dcymmu9pvfI9CW_O,Dresses
https://drive.google.com/uc?export=view&id=1MDvymWcWREDmHZ5KDmw_P-MGVnZ4QXzt,Dresses
https://drive.google.com/uc?export=view&id=1Oe3Sa3hJ8w_o79kYkcoyG3DcWeEg6jEp,Dresses
https://drive.google.com/uc?export=view&id=1M8XQTdm4ECCrZRXGnQL8NTErzIk9EP_3,Dresses
https://drive.google.com/uc?export=view&id=1pGMx3No8SOA0xLvPLnbkiphwD_cdE3zM,Dresses
https://drive.google.com/uc?export=view&id=18ds8nAxeINTIVwDO2_i2gVn-9KipdhzX,Dresses
https://drive.google.com/uc?export=view&id=1Pik70sdnVOSpnRnAeNjJmOwr-UYF3Cwo,Dresses
https://drive.google.com/uc?export=view&id=1UV42nUa9qkmHVQ5Z-HEfaG4z66IQfSsh,Dresses
https://drive.google.com/uc?export=view&id=1qCNCNfDIudGvAlO2N98GdDHRA6a0z76d,Dresses
https://drive.google.com/uc?export=view&id=18uKhc3Bw5WWwR6Hz8EtFQ-uKC27OsjxV,Dresses
https://drive.google.com/uc?export=view&id=1MGquCaoVOrEEKVNi8Flek-86tDmc4Qv6,Dresses
https://drive.google.com/uc?export=view&id=1rBgdM8RfxGSiWqwo0n40SbqdrVGVIVjl,Dresses
https://drive.google.com/uc?export=view&id=1m4ol6IwDmG4GXPDiJ4jQqGwH3CMh7rTn,Dresses
https://drive.google.com/uc?export=view&id=1towCC_2urWSx4olvOrOhHGO4JdnVUlff,Dresses
https://drive.google.com/uc?export=view&id=1zFwY8YXNVwZZh8UZv_lFJIummCikShMS,Dresses
https://drive.google.com/uc?export=view&id=12P96CExMYxwRN7Mu0mmtJ7dTvzVCj-Bs,Dresses
https://drive.google.com/uc?export=view&id=115hRrrZY3Tm-H5H9T9-GVP8TyObFegdI,Dresses
https://drive.google.com/uc?export=view&id=1BCn-jYm4r_AYn71i0qa9S8qK5bN47NuC,Dresses
https://drive.google.com/uc?export=view&id=1BRVPpdbsv04iJLwDDpShFPulXZ7235GL,Dresses
https://drive.google.com/uc?export=view&id=1X33loOMKYK0ZK215mkpXJ6EHrfPYon8x,Dresses
https://drive.google.com/uc?export=view&id=1PhOuZiTzZNnlq1QA8Fn8rS_XsZtYbvOE,Dresses
https://drive.google.com/uc?export=view&id=1xuGmftz3rsP4vtwdt2IprrCf75XNCMa9,Dresses
https://drive.google.com/uc?export=view&id=1TyrxSbgmmVdKmtpaaxG5y9_YSnsMUcgM,Dresses
https://drive.google.com/uc?export=view&id=1abKt2JngMcHJokKInF-8s1tjZvDa7SQO,Dresses
https://drive.google.com/uc?export=view&id=1RZPJ7mBnJNZa0ggChdkpeq5fm1p5QPJO,Dresses
https://drive.google.com/uc?export=view&id=1BN4P-NVC9oaaTQidgv27N6UCUk6UF7QZ,Dresses
https://drive.google.com/uc?export=view&id=1wEWFmcpXEOpx66SjvTlDURT36Jj3fCic,Dresses
https://drive.google.com/uc?export=view&id=1-XKcbTC1P9mBzdCgDTz1Csw792xBdudh,Dresses
https://drive.google.com/uc?export=view&id=1pyC3if602wRjdUTvd83Oye8fvd4danCu,Dresses
https://drive.google.com/uc?export=view&id=1gpCNmMl5VFb2yFcpEPb98VMo5oWGjsHQ,Dresses
https://drive.google.com/uc?export=view&id=1qZEmjf4m3_1aGNQHyItlm-4DqpREaNWn,Dresses
https://drive.google.com/uc?export=view&id=1Tkb09-ppnbKPcI1OLJPjdavfhhfNiiSZ,Dresses
https://drive.google.com/uc?export=view&id=1WQCEPYvzRt6Gw3i8WYgx_gq1jutPmOeP,Dresses
https://drive.google.com/uc?export=view&id=1pmq33e1pWiiQco70TiLO2HJjlQn4Y0Kk,Dresses
https://drive.google.com/uc?export=view&id=1NdtgCTsAbyXFs2PUwnk0ky5sy_MvtdA4,Dresses
https://drive.google.com/uc?export=view&id=1AzZStcFwO8LQBC-PWw7mdY-FVvdB6Vdf,Dresses
https://drive.google.com/uc?export=view&id=1yZfSiyebLpwCKdtzO9Gf2vA6inXvT8n1,Dresses
https://drive.google.com/uc?export=view&id=1UmilTdXjhLhUd85iL_2wjtode0PaO08P,Dresses
https://drive.google.com/uc?export=view&id=1rn-MVQFNImNgU10Kbw-xVlXHYjR0B0jT,Dresses
https://drive.google.com/uc?export=view&id=1T7YIWUOHSUp2r8hZ6tmvc3hNNP4vJJBk,Dresses
https://drive.google.com/uc?export=view&id=1nYHeywHR9ezTDAC6LUUBP6iqKKgbg2jm,Dresses
https://drive.google.com/uc?export=view&id=1WxR75fynnh034alVXucC32Ye8dq8gA2i,Dresses
https://drive.google.com/uc?export=view&id=1x75P6rFcR_COW6XMRPezwfKKeBwEqQj5,Dresses
https://drive.google.com/uc?export=view&id=1zpgki1F_VI_0QnUAUC1ZW4zDuAVzljV-,Dresses
https://drive.google.com/uc?export=view&id=1CWItyZ8rH1L2tFJ0HW-vmlLL2NJEs2oO,Dresses
https://drive.google.com/uc?export=view&id=1AxGn0AqTghF_c7ML99TWc4GIFkU9-5rd,Dresses
https://drive.google.com/uc?export=view&id=1ZOoqRcObj1ZofHWz8NE6F01-R-Fq4Ydd,Dresses
https://drive.google.com/uc?export=view&id=1ft4jsq6d_Kj_QxkSAhqt3hb4QQPAB1nK,Dresses
https://drive.google.com/uc?export=view&id=18XnOKP86RPRoAa0NsUfQcSL6ttxiksw5,Dresses
https://drive.google.com/uc?export=view&id=1nh9u5g7mEk9xdZarBXbgnEgJgaWWQBmI,Dresses
https://drive.google.com/uc?export=view&id=1r3N2tHjj_hplmrzOeH6Geuan9hxtc8TG,Dresses
https://drive.google.com/uc?export=view&id=1gP-Fe9FR-KiOm2NI99BrIhrt0XUKgJf-,Dresses
https://drive.google.com/uc?export=view&id=1oIbiVF86qsVJj-DPKo_w9nOgGY_NCQK9,Dresses
https://drive.google.com/uc?export=view&id=1fdCTd5tMFGQ11E_7TYUfcS-lVo0S1I2-,Dresses
https://drive.google.com/uc?export=view&id=1W45WGFibwC69UjU4IS5oeDnarK0YYGWw,Dresses
https://drive.google.com/uc?export=view&id=1mil2WkVWGPYaGTybQGCc86cYCBMhNmSO,Dresses
https://drive.google.com/uc?export=view&id=1oElcdBScq4v7xanVBFKKLdBwOB_lrIjV,Dresses
https://drive.google.com/uc?export=view&id=1ZJA5SzJrGk4EG7sn2fv2JA8fC7n4nDdr,Dresses
https://drive.google.com/uc?export=view&id=1b5S1LvgNdQlaSI7BHPcnh2PzatSpf4JQ,Dresses
https://drive.google.com/uc?export=view&id=1_L0FGARuzJKu_tiwI64MO-nniEx-SvfU,Dresses
https://drive.google.com/uc?export=view&id=1Mga0I8ErAldMvacpMEpkwJapQYX73-Bi,Dresses
https://drive.google.com/uc?export=view&id=1CCG-Kpc0cVyBGk25fnPYKfq2g5aIz6S4,Dresses
https://drive.google.com/uc?export=view&id=1_9tHN5oFh3Gz6Y0RpfJmqSK3FbYtcRP1,Dresses
https://drive.google.com/uc?export=view&id=1CLFf2-ROMPYTn4SRXfGMBY1hHLWqG-zc,Dresses
https://drive.google.com/uc?export=view&id=1mIfTgHiBCQbgeT3ManEHCR7x0iyWhseZ,Dresses
https://drive.google.com/uc?export=view&id=1W7_Ob-CyDAVF3Eb42KmW0FiEhh7DUCTK,Dresses
https://drive.google.com/uc?export=view&id=1L3U9rwCw_62MyInlYlVs4XrHmraPokMT,Dresses
https://drive.google.com/uc?export=view&id=1qUZ6XWxjJ_nfpx1EaA874klQdt9U2A3I,Dresses
https://drive.google.com/uc?export=view&id=1NdrUOQJr7Gz5NjC_1Vhmc0v2GNaTkSur,Dresses
https://drive.google.com/uc?export=view&id=1z7uDCw7py7uB6NMXXL235MSKZ7pOSzxD,Dresses
https://drive.google.com/uc?export=view&id=1N30h8uSUnUDM1RFZ1zx7lhTZFRMFkaZr,Dresses
https://drive.google.com/uc?export=view&id=1dtCFhOP7gwTitSnYnVKFSU3nk2A2FULY,Dresses
https://drive.google.com/uc?export=view&id=1eisjhqPqPkm7WMjhVKGSa_P0tb6rquHo,Dresses
https://drive.google.com/uc?export=view&id=1Es_xN5b3GCg4koDJe0-Js2LNicr3cHV8,Dresses
https://drive.google.com/uc?export=view&id=1A8FSQGj1lcXZMXr5XUr5j_ptQuo87npp,Dresses
https://drive.google.com/uc?export=view&id=17uWjJou9goD3UJjFbyiUuMXf7JcrFgJL,Dresses
https://drive.google.com/uc?export=view&id=1EPkkAwDRhM32sogE8POSUCpLDAsXfCjU,Dresses
https://drive.google.com/uc?export=view&id=1X551Orc3ttQkG63FSLEUMMabuwsLnl2M,Dresses
https://drive.google.com/uc?export=view&id=1wPp0B-kY_MBfWiaFu13-81c7IVL7ej3c,Dresses
https://drive.google.com/uc?export=view&id=1PT-q5Sx74Q2c9RZ_pC69_WlwOluL4RPJ,Dresses
https://drive.google.com/uc?export=view&id=1ZwEukheuQX8AtmxzJDZU1o65q4652Upg,Dresses
https://drive.google.com/uc?export=view&id=1kyqvvl8TuwPXQIBeBA7HhjOm0e5G4Uwk,Dresses
https://drive.google.com/uc?export=view&id=1RqedJCiShFQ6TP6uDaxsJ3dhQkR7TJww,Dresses
https://drive.google.com/uc?export=view&id=1_RW5cZN31-khG1tYz6DtRMPQ681lWqU3,Dresses
https://drive.google.com/uc?export=view&id=1Hq0fUVuiiYn4dulZhsncvOoL-vT-W5FN,Dresses
https://drive.google.com/uc?export=view&id=1dcEYiyl989jCEbUwuBKTEUdFrbxOvdxq,Dresses
https://drive.google.com/uc?export=view&id=1kv2R2M_Tc3XRVsXk5PcW22YqODiFVzAm,Dresses
https://drive.google.com/uc?export=view&id=1-5WS5ZJmhy4pH47tRWT2N1MxnQfvmW0o,Dresses
https://drive.google.com/uc?export=view&id=1xPZOh1lObChKN_MRPli1Oeiwu08HhbRU,Dresses
https://drive.google.com/uc?export=view&id=1CzoHwVXuSrzpBUKgODMZHB4PFNiqOSj4,Dresses
https://drive.google.com/uc?export=view&id=1zHk4V85A5jfHgsxDBbTClLuifGEIDGAp,Dresses
https://drive.google.com/uc?export=view&id=1tC5W4gIiu5_aXXWsnFvFRQfrwsGUH_l9,Dresses
https://drive.google.com/uc?export=view&id=1KRlg9CmCS5cq7bBYFwdFQYzR4zK4-s73,Dresses
https://drive.google.com/uc?export=view&id=1RQxE3NlDsaC2p3RYCBXGsMezT3GodWGT,Dresses
https://drive.google.com/uc?export=view&id=1qVrYG53rAO7J8W2rt08SYiAqX4_OEnnp,Dresses
https://drive.google.com/uc?export=view&id=1Mlqvz3wbxLVrWUVsMW2Ue4W6qHQNB8ot,Dresses
https://drive.google.com/uc?export=view&id=1X9jzyDS88oSblcHVJbwPa9-aTJae6_n1,Dresses
https://drive.google.com/uc?export=view&id=1hwKaSH7ZyU3Dv_dIr2vuP6pl6YRQaCVN,Dresses
https://drive.google.com/uc?export=view&id=1PsWpgT2F2jdjOXOoLCx8MOsnUpgBLD1F,Dresses
https://drive.google.com/uc?export=view&id=1-dkZL3es-4Bvmf-EIIP5d2ChLt4RzD8z,Dresses
https://drive.google.com/uc?export=view&id=1EstkMHyLCmOFs63VugA2zlnJQwwBd4F1,Dresses
https://drive.google.com/uc?export=view&id=1NqtZwKKyCKEJNqEIOp9agbtl_NOSALX0,Dresses
https://drive.google.com/uc?export=view&id=1K89dtLoxL9ySOxCUO1b8KOj6D6Hyxefe,Dresses
https://drive.google.com/uc?export=view&id=1lngC4SXK2D31uhTqVtTYbR0UtWDHPLX_,Dresses
https://drive.google.com/uc?export=view&id=10BoeOZQPuvND7PBhSqq0Q2GK7yTpY4fE,Dresses
https://drive.google.com/uc?export=view&id=1YjbTsfzs0fd0VNmcRIgyPsz-tBYoRVwt,Dresses
https://drive.google.com/uc?export=view&id=15IeB7YtV4-EgxA07uKp8_hxEk7EXjWOU,Dresses
https://drive.google.com/uc?export=view&id=1M8Q3xe8qFgXPLlYAsA-GwN3BAP8KmtSI,Dresses
https://drive.google.com/uc?export=view&id=1BQS2tBs4ijPlxVT48eCVX6weBaQkG1th,Dresses
https://drive.google.com/uc?export=view&id=1jKa95bY5dYtFsJCzLvILcJMMzEAoFF7_,Dresses
https://drive.google.com/uc?export=view&id=11vh4Nl1bO-7xpJde9dkbO-gayZHq8nKW,Dresses
https://drive.google.com/uc?export=view&id=1LxR00Pd5szWo-6EVYfmUJDK27t5aGf4J,Dresses
https://drive.google.com/uc?export=view&id=1V-c_VyquFYP0vFb5OCGCmd53MdYr_gus,Dresses
https://drive.google.com/uc?export=view&id=1_g04TdiWu-CDNgfzKK0zmjEPxgzUT3cn,Dresses
https://drive.google.com/uc?export=view&id=1jb-SKBJJuZ0BXBr-osRKbtuoxpe7mdya,Dresses
https://drive.google.com/uc?export=view&id=1jSUs0-iTzopVpzalfGLx_A6c_KSvFfpS,Dresses
https://drive.google.com/uc?export=view&id=1qPTyZ4fi5RBBwFEKG4qaJQR5I_Bzak7G,Dresses
https://drive.google.com/uc?export=view&id=1aR9dIajg-5N-dz6hYW0gbo1DK6pyWj8_,Dresses
https://drive.google.com/uc?export=view&id=1EuD9pa89xfZRU4DLtPQXWkdIP0dLzQQi,Dresses
https://drive.google.com/uc?export=view&id=1ZLJm8eexjqk-jYJxnxETzdVm7xOMkajy,Dresses
https://drive.google.com/uc?export=view&id=1EdBaZsXAeNQ2Netr1EzmjDANQvWfk2dZ,Dresses
https://drive.google.com/uc?export=view&id=1f6W5HC6OS0RCIZ0_nk7MfEjuspGKHjL_,Dresses
https://drive.google.com/uc?export=view&id=1j-RzdWAP1T1Dd-3A5u_QHq8e8IygTWxY,Dresses
https://drive.google.com/uc?export=view&id=1Yth1EQjoKiRfeiUUYSPZ0flAuyXBDTrz,Dresses
https://drive.google.com/uc?export=view&id=1I-GAAe_-RYgR0GPsGanEpINK4xaxRUKB,Dresses
https://drive.google.com/uc?export=view&id=1J4NuH9uQ_wOVraRqSkJLJF0kiy54uxF3,Dresses
https://drive.google.com/uc?export=view&id=1PTneyrvV5o9i42dsms8hEqyyHfMuRQHE,Dresses
https://drive.google.com/uc?export=view&id=1bU8TDWmPhP2YhrKSMPxPn5eAd-2_TDlz,Dresses
https://drive.google.com/uc?export=view&id=11Z89gNrQ-Ks-rHAAafqUZGsdlFB4PYE7,Dresses
https://drive.google.com/uc?export=view&id=1dL7HgREzBo5vIwAm5N-3rgDR2zE2ZQiO,Dresses
https://drive.google.com/uc?export=view&id=1nrziDExZ7uEAptcl5qjxPOjgQLHL436U,Dresses
https://drive.google.com/uc?export=view&id=1LLAajh81LzuYfqWtvBn2zoDH9vxzsI2V,Dresses
https://drive.google.com/uc?export=view&id=1wbvl13ycodgJrEQPCFT4K-y5FVwhJ3zr,Dresses
https://drive.google.com/uc?export=view&id=1czVlHrLJr-qCytLSQU-ZNLqqMv3wdXPL,Dresses
https://drive.google.com/uc?export=view&id=1F0diD1kC3bTMp8d5FVoS4D_6cXMyMCJq,Dresses
https://drive.google.com/uc?export=view&id=1H3qlzMP7M_HK3P873S_rkVcBf3LnvUT9,Dresses
https://drive.google.com/uc?export=view&id=1G53Tm_dBCNNXeIlG4H8baKhFH2BTkGTT,Dresses
https://drive.google.com/uc?export=view&id=1y6rbWMonUaw_GOOrSU7TCmC3V6J2J3Z3,Dresses
https://drive.google.com/uc?export=view&id=1OTYV8jHKC-UIBqfPj23aAGPDSakjbAxs,Dresses
https://drive.google.com/uc?export=view&id=1fEY_J07TJk-nhz0-xXHbHNn8wwdUEr7R,Dresses
https://drive.google.com/uc?export=view&id=1-4QK4G84lRdICNZYBDeCRgL7yd7fUNqJ,Dresses
https://drive.google.com/uc?export=view&id=1e50vQgGjN-9jefJkGmwMUFo5c_pkDR9S,Dresses
https://drive.google.com/uc?export=view&id=14F-4RzblkLvm-BZ_Yt6pAN_pbSHS0tdd,Dresses
https://drive.google.com/uc?export=view&id=14rDImSvJ_gO6EPm5See0GtTzuzxF6X9O,Dresses
https://drive.google.com/uc?export=view&id=1wH5X20vVPHfOLpnJv25d4fnIe7jQJWHx,Dresses
https://drive.google.com/uc?export=view&id=1j4G5wnKjpIxyj7eKA9ps4gRyQ6KvGpo8,Dresses
https://drive.google.com/uc?export=view&id=1W_M2z8mmMjIAxua2sOPwCBaidSBTJsFk,Dresses
https://drive.google.com/uc?export=view&id=1xjUv2aAsgj2rShVAK3Wiq8ri1xIXgCJf,Dresses
https://drive.google.com/uc?export=view&id=1AvJfDkoyh2Imo_BZclb7FD7w9U1gcL1H,Dresses
https://drive.google.com/uc?export=view&id=1Sr4bKS7OUN-Qo-7RTTsVc6yw6tlYYg0Z,Dresses
https://drive.google.com/uc?export=view&id=1wJn1g5lUZTGN1EBe9f6jAy3PFqRyLbN4,Dresses
https://drive.google.com/uc?export=view&id=1zYwYQWIdxSYUjkLx5BaE87ZnYt6aPrIV,Dresses
https://drive.google.com/uc?export=view&id=1Zp65ksZnH0EFw8bT-PU-LyTdj2kJSUHe,Dresses
